Unnamed: 0,url,title,text,longtitude,latitude,incident_type,sub_category,Date,Latitude,Longitude,Incident_type,Incident_sub_type,GPE,LOC
,https://www.pravda.com.ua/eng/news/2023/05/1/7400214/,"Bakhmut and Marinka in epicentre of fighting, Russians advanced in direction of Predtechyno and Pervomaisk – General Staff","On the 432nd day of the full-scale war, Ukrainian troops repelled more than 30 attacks by the Russian army on the Lyman, Bakhmut, Avdiivka and Marinka fronts. The main battles continue in Bakhmut and Marinka, Donetsk Oblast.Source: General Staff of the Armed Forces of Ukraine, report as of 18:00 on Monday, 1 May Details: During the day, the Russian Federation launched another large-scale missile strike on civilian targets of Ukraine. During the day, Russia launched 19 missile strikes (Ukrainian defenders successfully destroyed 15 Russian Kh-101 and Kh-555 type cruisemissiles), carried out 13 air strikes and 13 attacks from multiple-launch rocket systems. There are dead and wounded among the civilian population, including children. Apartment buildings, private houses, schools, hospitals, kindergartens, and other civilian infrastructure were destroyed and damaged.The Air Force of the Defence Forces of Ukraine carried out four strikes on the areas of concentration of Russian personnel during the day, and units of Rocket Forces and Artillery attacked a control point, two areas of concentration of weapons and military equipment, two ammunition and one fuel and lubricants storage points.Quote: ""Russia continues to focus its main efforts on conducting offensive operations on Lyman, Bakhmut, Avdiivka and Marinka fronts – more than 30 Russian attacks were repelled during the day. Bakhmut and Marinka remain in the epicentre of fighting, and our soldiers are courageously holding the defence.""We have launched English Twitter! Follow us! Details: On the Volyn and Polissia fronts, there are no signs of the formation of Russian offensive groups.On the Sivershchyna and Slobozhanshchyna fronts, Russia continues to hold a certain number of troops in the border areas of the Russian Federation with Ukraine. During the day, Russia launched an airstrike with guided aerial bombs on the village of Lyzunivka, Chernihiv Oblast, killing a child. In addition, Russia carried out mortar and artillery attacks on the settlements of Leonivka, Krasnyi Khutir, Hremiach, Novhorod-Siverskyi in Chernihiv Oblast; Seredyna-Buda, Shostka, Khodyne, Iskryskivshchyna, Volfyne, and Sadky in Sumy Oblast, as well as Udy, Hoptivka, Strilecha and Khatnie in Kharkiv Oblast.On the Kupiansk front, Russia did not conduct any offensive actions. Russian artillery and mortar attacks were carried out on the settlements of Fyholivka, Zapadne, Lyman Pershyi, Kyslivka, Kupiansk, Krokhmalne and Berestove in Kharkiv Oblast.Russia tried to improve its tactical situation on the Lyman front and conducted unsuccessful offensive actions in Novoselivske and Bilohorivka. Russia launched an airstrike on the settlements of Bilohorivka, Hryhorivka and Spirne. Makiivka, Dibrova, Bilohorivka in Luhansk Oblast, Verkhnokamianske and Spirne in Donetsk Oblast were shelled by Russian artillery attacks.On the Bakhmut front, Russia continues to conduct offensive operations. Fighting continues in the city of Bakhmut. Russia also conducted unsuccessful offensive actions in the direction of the settlement Predtechyne [southwest of Bakhmut – ed.]. They launched an airstrike on Bakhmut and Bila Hora. Vasiukivka, Orikhovo-Vasylivka, Novomarkove, Hryhorivka, Bakhmut, Chasiv Yar, Ivanivske, Kostiantynivka, Dyliivka and Pivdenne in Donetsk Oblast suffered from Russian attacks.On the Avdiivka front, Russia conducted offensive operations in Pervomaisk, Donetsk Oblast, but had no success. They launched an airstrike on Avdiivka. Russia shelled the settlements of Avdiivka, Lastochkyne, Pervomaiske and Karlivka in Donetsk Oblast.On the Marinka front, Russia continues to attack the positions of the Ukrainian Defenñe Forces. Fighting continues for Marinka. Heorhiivka was also subjected to Russian attacks in Donetsk Oblast.On the Shakhtarsk front, Russia did not conduct offensive actions during the day. Russia attacked the settlements of Vuhledar, Bohoiavlenka, and Novoukrainka in Donetsk Oblast.On the Zaporizhzhia and Kherson fronts, Russia continues to conduct defensive actions. During the day, Russia attacked Vremivka, Novosilka, Novopil in Donetsk Oblast; Malynivka, Huliaipole, Bilohiria, Mala Tokmachka, Novodanylivka and Zelenyi Hai in Zaporizhzhia Oblast, as well as Ivanivske, Kozatske, Osokorivka, Zolota Balka, Kachkarivka, Beryslav, Vesele, Odradokamianka, Tiahynka, Bilozerka, Kizomys and the city of Kherson.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron! ",,,,,2023-05-01,,,land,indirect_fire,['Read article'],['']
,https://www.pravda.com.ua/eng/news/2023/05/2/7400378/,"Explosions rocks Russian border guards’ base near Simferopol, Crimea","An explosion rocked the base of the Russian border guards near Simferopol, in Russian-occupied Crimea.Source: Radio Svoboda (Radio Liberty)Quote from Radio Liberty: ""Russian Telegram channels shared reports that explosions were heard in Sevastopol on the evening of Tuesday [2 May]. Radio Liberty established that the explosion actually occurred at the Russian border guards’ base near Simferopol.""Details: Radio Liberty also reported that the photographs shared on social media can be used to geolocate the site of the explosion. It occurred at the former border guards’ training centre near the Jabanak gully in the vicinity of the village of Shkilne, several kilometres away from the Simferopol airport.Background:On the night of 29 April, Mikhail Razvozhayev, the so-called ""governor of Sevastopol"", reported that a fuel storage tank was burning in Kozacha Bay, which he said was caused by a drone strike.On 1 May, Russian occupiers in Crimea claimed that their air defence equipment shotdown several drones.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-05-02,,,blast,ied,['Simferopol'],"['Sevastopol, Kozacha Bay']"
,https://www.pravda.com.ua/eng/news/2023/05/2/7400245/,ISW explains why Russia is actively talking about missile attacks on Ukraine,"The Russian Defence Ministry is actively informing about missile strikes on the territory of Ukraine in order to reduce the level of concern in the Russian information space about the upcoming Ukrainian counteroffensive, analysts at the Institute for the Study of War believe.Source: ISW reportDetails: The institute cited information reports from the Ukrainian and Russian sides about another large-scale missile attack on Ukraine, which the Russian Federation carried out on the night of 30 April-1 May.The Ukrainian General Staff reported that nine Tu-95 and two Tu-160 strategic bomber jets took off from Murmansk Oblast and near the Caspian Sea and fired 18 Kh-101/555 cruisemissiles over Ukraine. Ukrainian air defence shotdown 15 missiles.The Russian Defence Ministry said on 1 May that the strikes targeted Ukrainian military-industrial facilities and successfully disrupted the production of military resources. And the Russian military bloggers claimed that the missiles struck Ukrainian air defence systems and a transport hub in Pavlohrad.Yurii Ihnat, spokesman for the Ukrainian Air Force, noted that the fact that both the Tu-95s and Tu-160s carried far fewer missiles than their maximum load suggests that Russia continues to struggle to produce enough of these munitions.At the same time, analysts noted that geolocation footage from Pavlohrad shows that one of the missiles hit the Pavlohrad chemical plant and caused a powerful explosion as a result of the strike.We have launched English Twitter! Follow us! Quote: ""The Russian MoD has recently shifted its rhetoric and is actively describing strike campaigns, likely in an effort to portray a proactive approach to growing concerns in the Russian information space regarding a Ukrainian counteroffensive.""Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-05-02,,,missile,,"['Pavlohrad, Russia, Russian Federation, Ukraine, Ukrainian']","['Murmansk Oblast, the Caspian Sea']"
,https://www.pravda.com.ua/eng/news/2023/04/29/7399982/,"Ukraine's Security Service detains 6 people who organised sham ""referendums"" in Kherson and Luhansk oblasts","The Security Service of Ukraine (SSU) has exposed and detained six more collaborators involved in organising sham referendums in the temporarily occupied territories of Kherson and Luhansk oblasts.Source: Security Service of UkraineDetails: The SSU states that they voluntarily sided with the Ruscists [Russian occupiers] and offered assistance in organising sham referendums at the beginning of the full-scale invasion.Five residents of the Beryslav and Kherson districts, who were part of the so-called ""polling stations"" during the occupation of Kherson Oblast, have been detained as a result of stabilisation measures in Kherson Oblast.They visited the homes of local residents together with the Russian military and forced them to ""vote"".The collaborators were paid in Russian roubles for their work.A resident of the temporarily occupied Starobilsk district has also been detained during a special operation in Luhansk Oblast. She was engaged in organising a sham ""referendum"" as a ""member of the territorial election commission"".We have launched English Twitter! Follow us! In particular, the offender drew up lists of ""voters"", issued ""ballots"", and prepared a ""voting protocol"".She left the zone of temporary occupation and arrived in the Ukrainian government-controlled territory in April of this year to apply for social welfare payments.The suspect planned to come back after that, but the SSU officers timely identified the woman and detained her.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-04-29,,,security,arrest,"['Kherson, Kherson Oblast, Luhansk Oblast']",['']
,https://www.pravda.com.ua/eng/news/2023/04/30/7400078/,Czech Republic and allies will look for ways to increase supply of ammunition to Ukraine,"The Czech Republic will look for ways to increase the supply of ammunition to Ukraine in cooperation with other allies.Source: Czech President Petr Pavel after his visit to Ukraine, reported by European Pravda with a reference to Ceske NovinyDetails: Pavel has said that Ukraine is experiencing a critical shortage of ammunition needed to launch a counter-offensive and regain control of its territory occupied by Russia.Quote: ""From the talks I held in Ukraine – and there were many of them, both at the central level and at the level of one region – it became quite clear that what Ukraine needs most for the successful defence today is ammunition.""""We will continue to look for ways to not only increase the supply of munitions from our sources, but we will also creatively look for ways to work with our allies, perhaps other countries, to get what they need to Ukraine on short notice.""Details: According to Pavel, the Czech Republic has already followed some of these paths and knows where to go next. He has added that the ammunition needed is often no longer produced in the Czech Republic, but is available in some other countries. ""The stocks are often in countries that traditionally bought Soviet-made equipment,"" he explained.Quote: ""Technology, of course, is also lacking, but the critical shortage of ammunition not only limits Ukraine's ability to defend itself efficiently, but also to some extent limits its ability to launch a successful counter-offensive. And if they want to regain control of the occupied territory that Russia has been aggressively holding for more than a year, there really is no other way but to launch a counter-offensive.""We have launched English Twitter! Follow us! More details: According to him, the Russians have an advantage in artillery main guns and rocket launchers, but above all in the amount of ammunition – they fire four to five times more than the Ukrainians every day.Pavel has recalled that he visited a training ground in Ukraine, where there was a Czech-made howitzer and an RM-70 multiple-launch rocket system. According to him, even after a year, they are working reliably and Ukrainians have good reviews about them. ""What prevents them from being used even more effectively to protect Ukrainian territory is ammunition,"" he said.Pavel has said that the allies supply Ukraine with very effective equipment, such as modern tanks, but with an absolutely minimal amount of ammunition. Ukrainians can only deploy this equipment for a few days and then have to take it back. ""It practically goes into storage. And it doesn't make much sense,"" said Pavel.Background:Pavel arrived in Ukraine on Friday together with Slovak President Zuzana Čaputová. They held talks in Kyiv with Ukrainian President Volodymyr Zelenskyy and other government officials and discussed military support. The delegation was forced to go to a shelter in a hotel for an hour because of an air-raid warning, as Russia launched a new wave of air strikes.The Czech president also visited the town of Bucha, which has become one of the symbols of war crimes. On Saturday, he visited the city of Dnipro. Among other things, he visited facilities for refugees from other regions of Ukraine.He also inspected a residential building that was destroyed by a Russian missile in January, where 49 civilians, including children, were killed.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-04-30,,,land,indirect_fire,"['Kyiv, Russia, Slovak, The Czech Republic, Ukraine, the Czech Republic']",['']
,https://www.pravda.com.ua/eng/news/2023/04/28/7399917/,Landmine explodes near occupied Zaporizhzhia Nuclear Power Plant – IAEA,"Rafael Grossi, Director General of the International Atomic Energy Agency (IAEA), has stated that a landmine exploded near the occupied Zaporizhzhia Nuclear Power Plant.Source: Press office of the International Atomic Energy AgencyQuote: ""International Atomic Energy Agency experts present at Ukraine’s Zaporizhzhia Nuclear Power Plant (ZNPP) were again forced to shelter this week after missile attack warnings, with the sound of continued shelling in the distance as military activity continues in the region. In addition, one landmine exploded near the site.""Details: Director General Grossi added that the increased military presence and activity in the region again underlines the importance and urgency of agreeing on the protection of the plant.Recently, the eighth IAEA team crossed the front line to rotate with the previous team. The IAEA has maintained its continued presence at ZNPP for almost eight months.So-called occupation ""management"" has told the team that the total number of staff with Rosatom [Russian state nuclear corporation – ed.] contracts is now slightly above 3,000, with another 1,000 in the process of approval.We have launched English Twitter! Follow us! Roughly 1,000 staff with Energoatom contracts still work at the plant, and others who remain in Enerhodar are occasionally called in to work.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-04-28,,,blast,landmine,['Ukraine'],['']
,https://www.pravda.com.ua/eng/news/2023/05/1/7400113/,Ukrainian Armed Forces hit 11 clusters of Russian manpower and equipment – General Staff report,"Over the past day, Ukrainian defenders hit 11 clusters of Russian military manpower and artillery, destroying a Russian logistics centre and an ammunition storage point.Source: General Staff of the Armed Forces of Ukraine on Facebook, information as of 06:00 on 1 MayQuote: ""The enemy continues to focus their main efforts on conducting offensive actions on the Lyman, Bakhmut, Avdiivka and Marinka fronts.Units of the defence forces of Ukraine repelled more than 36 enemy attacks on these fronts yesterday. Bakhmut and Marinka remain the epicentre of the fighting, our defenders are firmly holding the line.""""The so-called administration of Luhansk Oblast is working on the matter of seizing the real estate of Ukrainian citizens who have left the temporarily occupied territories of the region.The seized property is to be transferred to law enforcement agencies.""Details: On the Sivershchyna and Slobozhanshchyna fronts, Russian forces conducted airstrikes on Krasnyi Khutir in Chernihiv Oblast and Seredyna-Buda in Sumy Oblast. They deployed mortars and artillery to fire on the settlements of Mykolaivka, Halahanivka, Arkhypivka, Leonivka and Oleksandrivka in Chernihiv Oblast; Seredyna-Buda, Prohres, Druzhba, Bachivsk and Sopych in Sumy Oblast; and Chervona Zoria, Veterynarne, Strilecha, Hlyboke, Krasne, Vovchansk, Cherniakove and Loshakove in Kharkiv Oblast. We have launched English Twitter! Follow us! On the Kupiansk front, Russian forces did not conduct any offensive actions. They deployed mortars and artillery to fire at the settlements of Kamianka, Krasne Pershe, Novomlynsk, Dvorichna, Lyman Pershyi, Kyslivka and Berestove in Kharkiv Oblast and Novoselivske in Luhansk Oblast.On the Lyman front, Russian forces shelled Nevske, Dibrova and Bilohorivka in Luhansk Oblast and Kolodiazi, Torske, Verkhnokamianske, Spirne and Rozdolivka in Donetsk Oblast.On the Bakhmut front, Russian forces continue to conduct offensive operations. Fighting continues in the city of Bakhmut. In addition, the occupiers conducted unsuccessful offensive operations in the vicinity of Bohdanivka, Ivanivske and Oleksandro-Shultyne. The settlements of Vasiukivka, Orikhovo-Vasylivka, Novomarkove, Hryhorivka, Bakhmut, Chasiv Yar, Ivanivske, Kostiantynivka, Bila Hora, Oleksandro-Shultyne, Dyliivka, Pivnichne, Zalizne, Pivdenne and New-York in Donetsk Oblast came under Russian fire.On the Avdiivka front, Russian forces conducted offensive actions near the settlements of Avdiivka and Pervomaiske in Donetsk Oblast but did not succeed. They also shelled Novokalynove, Avdiivka, Tonenke, Sieverne, Karlivka, Vodiane and Pervomaiske.On the Marinka front, Russian troops kept attacking positions of the Ukrainian army. The fighting for Marinka continues. Krasnohorivka, Pobieda and Novomykhailivka in Donetsk Oblast came under Russian fire.On the Shakhtarsk front, Russian forces did not conduct any offensive actions over the past day. However, they shelled Vuhledar, Novoukrainka, Prechystivka and Zolota Nyva in Donetsk Oblast.Russian forces continue to conduct defensive actions on the Zaporizhzhia and Kherson fronts. They attacked the settlements of Vremivka, Burlatske, Novosilka and Novopil in Donetsk Oblast; Olhivske, Huliaipole, Bilohiria, Mala Tokmachka, Novodanylivka, Novoandriivka and Kamianske in Zaporizhzhia Oblast; Kherson, Odradokamianka and Bilozerka in Kherson Oblast. The occupiers also launched an airstrike on Kizomys in Kherson Oblast.Over the past day, the Ukrainian Air Force conducted four strikes on clusters of Russian military personnel. Ukrainian servicemen also shotdown a Russian Orlan-10 reconnaissance UAV. Units from Rocket Forces and Artillery struck five clusters of manpower, one ammunition storage point, two clusters of artillery systems and a logistics hub of the Russian invaders.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-05-01,,,land,indirect_fire,['Read article'],['Pervomaiske']
,https://www.pravda.com.ua/eng/news/2023/04/29/7400021/,Fire breaks out in sanctioned Russia's factory manufacturing MLRS,"A fire broke out on the territory of the Motovilikha Plant defence holding in Perm, Russia.Source: Kommersant citing Ministry of Emergency Situations of the Russian Federation and Motovilikha PlantDetails: Photos of the fire were posted by Perm's social networks. Smoke from the territory of the plant is visible from different locations in Perm.The Ministry of Emergency Situations of the Russian Federation stated that a report of a fire on the territory of PJSC Motovilikha Plants was received at 20:08. After arriving on location, it was established that the transformer booth was on fire. 37 people and 10 pieces of equipment from the Ministry of Emergency Situations of Russia were involved in extinguishing the fire. The previous area of the fire was 10 square metres.Quote: ""Today, a fire broke out at the transformer substation on the territory of the enterprise. The fire was promptly contained by the specialists of the Ministry of Emergency Situations who went to the spot,"" the press office of the PJSC Motovilikha Plant reported.""На территории предприятия произошло возгорание на трансформаторной подстанции. Специалистами МЧС, выехавшими на место, возгорание оперативно локализовано"", — сообщают на Мотовилихинский хаводах pic.twitter.com/djYJtYMoPV— Пермь 36,6. ПРОТИВ ВОЙНЫ (@perm36_6) April 29, 2023We have launched English Twitter! Follow us! The transformer station belongs to the VK-2 boiler house (MZ subsidiary - Teplo-M LLC). According to the media sources, the fire did not affect the power supply of the boiler house.As Kommersant writes, PJSC Motovilikha Plant, Russia's only manufacturer of multiple rocket launcher systems, has been in the tender process since 2018. At the time of its introduction, the company's registered debt amounted to about RUB 17.6 billion. The production activity of mashholding is concentrated in its subsidiary structures: Special Design Bureau CJSC  is engaged in the manufacture of weapons, and the rest of the production is carried out by Motovilikha - civil engineering, LLC. The PJSC property complex is put up for auction.On 16 December 2022, PJSC Motovilikha Plant was sanctioned by the European Union for manufacturing weapons supplied to the Armed Forces of the Russian Federation and used during the aggressive war against Ukraine.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-04-29,,,land,indirect_fire,"['MZ, Perm, Russia, Ukraine, the Russian Federation']",['']
,https://www.pravda.com.ua/eng/news/2023/04/29/7399949/,Oil depot on fire in Sevastopol: Russians say it was hit by drone,"Mikhail Razvozhayev, the so-called ""governor of Sevastopol"", reported that a fuel storage tank was burning in Kozacha Bay, which he said was caused by a drone strike on the night of 29 April. Source: Razvozhayev on TelegramQuote: ""A fuel storage tank is on fire in the area of Manganari Brothers Street in Kozacha Bay. Preliminary reports indicate that the fire was caused by a UAV hit.All necessary special services are working at the scene. The area of the fire is about 1000 square metres, the fire has been classified as a Class 4 fire.""Details: Razvozhayev said that information about casualties is currently being confirmed.Updated at 07:02: Razvozhayev states that no one was injured in the fire.The so-called ""governor of Sevastopol"" said that 18 fire crews and 60 rescue workers were working at the scene, and a fire train was expected to arrive.We have launched English Twitter! Follow us! Updated at 07:42: The occupation ""authorities"" of Sevastopol will not evacuate residents from the area where an oil depot is reportedly on fire due to a drone strike, Russian propaganda outlet TASS reports, citing the press service of the so-called ""governor of the city"".Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-04-29,,,air,uav,[''],['Kozacha Bay']
,https://www.pravda.com.ua/eng/news/2023/04/30/7400098/,Avdiivka airstrike: civilian likely trapped under rubble,"A man may still be trapped under the rubble of a building in Avdiivka that Russian forces attacked at 11:00 on Sunday, 30 April.Source: Vitalii Barabash, Head of the Avdiivka City Military Administration, in a comment for SuspilneQuote from Barabash: ""A man, born in 1962, is likely trapped under the rubble of a building following this morning’s air-to-surface missile strike on the central district. Municipal workers are clearing away the rubble without deploying appliances.""Details: Barabash said that Russian forces struck Avdiivka a total of around 20 times over the course of the day.As of 30 April 2023, only 1,782 civilians remain in Avdiivka, including one child, who has not yet been found.Previously: Russian troops attacked Avdiivka several times during the morning of Sunday, 30 April. They carried out an airstrike on the city’s central district, causing two multi-storey buildings to ""fold in on themselves"", as Barabash put it.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!We have launched English Twitter! Follow us! ",,,,,2023-04-30,,,air,fixed_wing,['Avdiivka'],['']
,https://www.pravda.com.ua/eng/news/2023/04/29/7399959/,Russia's latest missile attack on Ukraine reflects change in approach – UK Intelligence,"Russia's latest massive missile attack against Ukraine may indicate a change in Russia's approach to missile attacks compared to last winter. Source: European Pravda; UK Defence Intelligence review on 29 April Details: UK Defence Intelligence notes that the attack on 28 April was the first massive strike by the Russian Federation since the beginning of March. Quote: ""The attacks suggest a departure in Russia’s use of long-range strikes. The wave involved fewer missiles than those over the winter and was unlikely to have been targeting Ukraine’s energy infrastructure. There is a realistic possibility that Russia was attempting to intercept Ukrainian reserve units and military supplies recently provided to Ukraine,"" intelligence analysts note. They add that Russia is clearly ineffective at identifying targets and is putting potential military gains ahead of possible collateral damage, such as civilian deaths. Background: Russia launched a new attack on Ukraine on the morning of 28 April, firing 23 cruisemissiles from strategic aircraft. Ukrainian Air Defence destroyed 21 missiles, and two missiles hit the city of Uman in Cherkasy Oblast. More than 20 people, including four children, were killed in a section of a residential building destroyed by a missile, and emergency workers are continuing to clear the rubble.In Dnipro, a woman and a three-year-old child were killed as a result of a Russian attack. One child was injured, and several apartments have been damaged due to the fall of missile debris on a multi-storey residential building in the city of Ukrainka in Kyiv Oblast.We have launched English Twitter! Follow us! After the night attack by the Russian Federation, President Volodymyr Zelensky called for strengthening global sanctions against Russia. Dmytro Kuleba, Foreign Minister, called these missile attacks by Russia further proof of the need to arm Ukraine with F-16s. Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-04-29,,,missile,,"['Background, Russia, Ukraine, Ukrainka']",['']
,https://www.pravda.com.ua/eng/news/2023/05/2/7400336/,Russia has not used Su-57 and Su-75 super-planes in the war against Ukraine,"The Air Force of the Armed Forces of Ukraine has not recorded the use of the Su-57 and Su-75 aircraft by Russians on the territory of Ukraine.Source: Air Force spokesperson, Colonel Yurii Ihnat, during a briefing at the Ukraine-Ukrinform media centreQuote: ""They have a Su-57 plane, which they showed at exhibitions, there is also a Su-75 plane, the first one with two engines, and the second with one. These are such super-planes, as they already call them there, of the 'sixth generation'... More than once, their media wrote that they had already shown something on the front, that they had thrown bombs and rockets somewhere.The Air Force of Ukraine has not recorded the use of these aircraft in air aggression against Ukraine.""Details: According to Ihnat, it cannot be ruled out that the Russians used them remotely (for the air defence of Ukraine, occupiers’ aircraft are just marks on the radar).At the same time, the spokesperson of the Air Force noted that the Russian Federation has enough other aircraft (Su-30SM, Su-35, Su-34, Su-25) and helicopters (Ka-52), which are most often used on the frontline. This is Russian aircraft, which is quite superior to the Ukrainian in terms of technology and number.According to the colonel, the air forces of all the countries of the world are not currently betting on what Russia is boasting about at airshows (performance of some manoeuvres).We have launched English Twitter! Follow us! For example, the US, which is the leading manufacturer of combat aircraft, including the F-35 and F-22, is betting on new technologies ""who sees who first and uses weapons [is the one who will] destroy the enemy first.""Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-05-02,,,air,fixed_wing,"['Russia, Su-34, US, Ukraine, the Russian Federation']",['']
,https://www.pravda.com.ua/eng/news/2023/05/2/7400359/,Ukraine's Foreign Ministry responds to doubts over Ukraine's future NATO membership,"Ukraine’s Ministry of Foreign Affairs has responded to a media report that stated there was a lack of specific commitments among NATO members on Ukraine’s accession to the Alliance.Source: Oleh Nikolenko, spokesman for Ukraine’s Foreign Ministry, on FacebookDetails: Nikolenko said that the arguments outlined by the DPA (Deutsche Presse-Agentur, the German Press Agency) ""constitute a set of erroneous judgements that have long since lost their relevance"".Nikolenko stressed that Ukrainians are making the largest contribution to Euro Atlantic security, and said that the Ukrainian army was currently the most powerful in Europe.The Foreign Ministry spokesman also responded to the claim that there is a need to avoid measures that might ""provoke"" Russia to new aggression, saying that ""the only thing that is provoking Russia is ambiguity"".""Ukraine’s non-alignment did not help deter Russia from aggression. The diplomatic efforts of Ukraine, France and Germany within the framework of the Minsk process also failed to prevent a full-scale Russian invasion. This is because Moscow’s goal is to completely destroy Ukraine. In contrast, progress on Ukraine’s accession to NATO will force Russia to curb its aggression,"" Nikolenko emphasised.He added that international support for Ukraine in countering Russia does not contradict, but rather contributes to the process of Ukraine’s accession to NATO.We have launched English Twitter! Follow us! ""The future of Euro Atlantic security is decided on the battlefield in Ukraine, and our country’s accession to NATO will guarantee the entire Alliance’s strategic security,"" Nikolenko said.He added: ""Ukraine is not a problem for NATO but an asset.""""That is why we respond to anonymous sources [cited in DPA] by stressing that Ukraine’s accession to NATO is in the Alliance’s very interest, and are calling on our partners to exercise leadership,"" the Foreign Ministry spokesman concluded.Background: The German Press Agency earlier reported that some NATO member states, including Germany and the US, do not currently want any concrete decisions to be made on Ukraine’s accession to the Alliance.A spokesman for the US Department of State said that the US stood by NATO’s open door policy but was currently focusing on ""ensuring that we can support our Ukrainian partners to take on the challenges that they are facing currently, and that is immense Russian aggression"".Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-05-02,,,security,arrest,"['France, Germany, Moscow, Russia, US, Ukraine, Ukrainian']",['Europe']
,https://www.pravda.com.ua/eng/news/2023/04/28/7399926/,US on new missile strike on Ukraine: We will do everything to bring Russia to justice,"The US government is determined to continue its comprehensive support for Ukraine in the face of Russia's armed aggression and to carry out further work to bring the Russian Federation to justice for its war crimes.Source: Vedant Patel, Deputy Spokesman for the US State Department, as reported by UkrinformDetails: Patel commented on the position of official Washington on Friday regarding the latest Russian missile attack on Ukraine.Quote from Patel: ""This is another example in a long line of examples of Russia's brazen disregard of Ukrainian civilians and Ukrainian life...The United States is going to continue to do what it can to support our Ukrainian partners, continue to do what we can to hold the Russian Federation accountable as well.""Background: Early in the morning on April 28, Russia launched another missile attack on Ukraine, firing 23 cruisemissiles from strategic aircraft. Ukrainian air defence forces destroyed 21 missiles, 2 missiles hit the city of Uman, Cherkasy Oblast.As a result of a missile hitting an apartment building in Uman, 23 people died, including 4 children.We have launched English Twitter! Follow us! Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-04-28,,,missile,,"['Russia, The United States, US, Ukraine, Uman, Washington, the Russian Federation']",['']
,https://www.pravda.com.ua/eng/news/2023/04/30/7400090/,"Russian forces deploy heavy artillery to shell Nikopol, killing 1 and injuring 2 civilians","A resident of Nikopol was killed, and another two were injured, in Russian shelling on Sunday, 30 April.Source: Serhii Lysak, Head of the Dnipropetrovsk Oblast Military Administration, on TelegramTHE CONSEQUENCES OF THE shelling OF NIKOPOL, PHOTO FROM LYSAKA's TELEGRAM Quote from Lysak: ""Over the course of today, enemy forces deployed heavy artillery twice to shell Nikopol. A 48-year-old resident of the city was killed.A 46-year-old woman and an 80-year-old man sustained injuries.Six multi-storey buildings and six private houses were damaged [in Nikopol], as well as several outbuildings, two gas pipelines, and a power line.""Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-04-30,,,land,indirect_fire,"['LYSAKA, Lysak']",['']
