url,title,text,author,source,Date,Latitude,Longitude,Incident_type,Incident_sub_type
https://www.aljazeera.com/news/2023/4/21/russia-downbeat-on-grain-deal-as-ukraine-tries-to-unblock-exports,Russia downbeat on grain deal as Ukraine tries to unblock exports,Kyiv&#039;s prospects of unblocking grain exports to Eastern Europe improve as Romania opts against the ban on food imports.,none,,2023-04-21, , , , 
https://www.forbes.com/sites/katyasoldak/2023/04/21/friday-april-21-russias-war-on-ukraine-news-and-information-from-ukraine/,"Friday, April 21. Russia’s War On Ukraine: News And Information From Ukraine",Dispatches from Ukraine. Day 422.,none,,2023-04-21, , , , 
https://www.forbes.com/sites/davidhambling/2023/04/21/ukraine-is-spoofing-russian-drones-out-of-the-sky/,Ukraine Is Spoofing Russian Drones Out Of The Sky,A new type of electronic warfare deployed by Ukraine is fooling Russian quadcopters into crashing.,none,,2023-04-21, , , , 
https://www.republicain-lorrain.fr/defense-guerre-conflit/2023/04/21/le-chef-de-l-otan-jens-stoltenberg-se-dit-confiant-que-l-ukraine-puisse-regagner-du-terrain,Guerre en Ukraine. Le chef de l'Otan Jens Stoltenberg se dit « confiant » que l'Ukraine puisse regagner du terrain,"Dans le cadre d'une réuniDans le cadre d'une réunion des soutiens de l'Ukraine organisée sur la base américaine de Ramstein (Allemagne), le secrétaire général de l'Otan Jens Stoltenberg s'est montré optimiste quant à la capacité de l'Ukraine à reprendre du terrain à la Russie.on des soutiens de l'Ukraine organisée sur la base américaine de Ramstein (Allemagne), le secrétaire général de l'Otan Jens Stoltenberg s'est montré optimiste quant à la capacité de l'Ukraine à reprendre du terrain à la Russie.",none,,2023-04-21, , , , 
https://www.dailymail.co.uk/news/article-11998793/All-NATO-allies-AGREED-Ukraine-member.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,All NATO allies have AGREED Ukraine will become a member,NATO Secretary-General Jens Stoltenberg said that Ukraine must have 'the deterrence to prevent new attacks' from Russia once the war ends - and joining NATO would give Kyiv protection.,none,,2023-04-21, , , , 
https://www.dailymail.co.uk/news/article-11999725/Britain-hits-Russia-imprisons-dissident-Vladimir-Kara-Murza.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Britain hits back after Russia imprisons dissident Vladimir Kara-Murza,The UK has sanctioned five people including two Russian spies following the imprisonment of British-Russian dissident Vladimir Kara-Murza for 25 years in Moscow.,none,,2023-04-21, , , , 
https://nypost.com/2023/04/21/russian-warplane-accidentally-bombs-own-city-injures-3/,"Russian warplane accidentally bombs own city, injures 3",A Sukhoi-34 supersonic plane accidentally dropped a bomb on the Russian city of Belgorod near the Ukrainian border.,air,fixed_wing,2023-04-21, , , , 
https://www.pakistantoday.com.pk/2023/04/21/eastern-eu-farmers-fume-over-ukraine-grain-influx/,Eastern EU farmers fume over Ukraine grain influx,"SAEDINENIE, BULGARIA: Angel Vukodinov fumes over the piles of unsold sunflower seeds in his granary in central Bulgaria. Like other farmers in eastern EU nations, he blames an influx of Ukrainian grain for the mess. The European Union has allowed Ukraine to export agricultural goods through the bloc after Russia&#8217;s invasion disrupted the country&#8217;s traditional [&#8230;]",none,,2023-04-21, , , , 
https://www.pakistantoday.com.pk/2023/04/21/ukraine-allies-vow-strong-backing-at-key-talks/,Ukraine allies vow strong backing at key talks,"RAMSTEIN AIR BASE/KYIV, GERMANY: International backing for Ukraine holds &#8220;strong and true&#8221;, US Defence Secretary Lloyd Austin said Friday, as he opened a meeting in Germany with allies to discuss further support for Kyiv. On the eve of the talks gathering representatives from 50 countries, President Volodymyr Zelensky urged Western allies to send more fighter [&#8230;]",none,,2023-04-21, , , , 
https://www.csmonitor.com/World/Europe/2023/0421/Mariupol-women-s-soccer-team-kicks-back-against-Russian-occupation?icid=rss,Mariupol women’s soccer team kicks back against Russian occupation,"A new women’s soccer team was formed in Kyiv, Ukraine, after Mariupol was destroyed and captured by Russian forces. Despite funding shortages and other challenges, the team aimed to remain in the top league and represent Mariupol as a proud Ukrainian city.",none,,2023-04-21, , , , 
https://www.nytimes.com/2023/04/21/world/ukraine-war-tanks-weapons-jets-missiles.html,Ukraine’s Allies Are Struggling to Deliver Key Weapons,Documents that were among leaked classified military assessments of the war reveal the struggles of Western allies to fulfill their pledged deliveries of tanks and other weapons systems.,none,,2023-04-21, , , , 
https://news.antiwar.com/2023/04/21/leaked-docs-ukraine-planned-attacks-on-russian-forces-in-syria/,Leaked Docs: Ukraine Planned Attacks on Russian Forces in Syria,"Kiev’s military intelligence agency believed it could carry out attacks on Russian soldiers and Wagner Group forces in Syria, forcing Moscow to redeploy military assets from Ukraine. The story was reported by the Washington Post using documents released by Jack Teixeira. The Ukrainian defense officials believed they could use Kurdish forces to wage a proxy &#8230; Continue reading ""Leaked Docs: Ukraine Planned Attacks on Russian Forces in Syria""The post Leaked Docs: Ukraine Planned Attacks on Russian Forces in Syria appeared first on News From Antiwar.com.",none,,2023-04-21, , , , 
https://en.armradio.am/2023/04/21/armenia-refutes-azerbaijani-reports-on-transfer-of-military-personnel-and-equipment-to-artsakh-republic/,Armenia refutes Azerbaijani reports on transfer of military personnel and equipment to Artsakh Republic,"The Armenian Ministry of Defense has refuted the statement of Azerbaijani Defense Ministry claiming that Russian peacekeepers accompanied the military convoy of the Armed Forces of the Republic of Armenia to Artsakh. &#8220;The claims of the Ministry of Defense of Azerbaijan regarding the transfer of personnel, munitions and military equipment of the Armenian armed forces &#8230;",none,,2023-04-21, , , , 
https://augustafreepress.com/news/support-human-rights-u-s-lawmakers-insist-on-federal-support-to-free-russian-dissident/,Support human rights: U.S. lawmakers insist on federal support to free Russian dissident,More than 70 members of Congress sent a letter to U.S. Secretary Anthony Blinken encouraging the release of Russian dissident Vladimir Kara-Murza.The post Support human rights: U.S. lawmakers insist on federal support to free Russian dissident appeared first on Augusta Free Press.,none,,2023-04-21, , , , 
https://sentinelcolorado.com/news/nation-world/world/russias-air-force-accidentally-bombs-own-city-of-belgorod/,Russia’s air force accidentally bombs own city of Belgorod,"Russia's military acknowledged that a bomb accidentally dropped by one of its warplanes caused a powerful blast in a Russian city not far from Ukraine's border, injuring two and scaring local residents.",none,,2023-04-21, , , , 
"https://www.bladi.net/maroc-autorise-transfert-chars-ukraine,101588.html",« Le Maroc n'a pas autorisé le transfert de ses chars à l'Ukraine »,"Konstantin Sivkov, capitaine de première classe et vice-président de l'Académie russe des sciences des missiles et de l'artillerie (ARSMA), assure que le Maroc n'a jamais autorisé le transfert de 20 de ses chars de conception soviétique qu'il avait acquis auprès de la Biélorussie à l'Ukraine. « Ces chars ont été transférés à une tierce partie sans le consentement du Maroc, qui a payé pour leur réparation et leur modernisation », a déclaré l'expert militaire russe dans une interview (...)-Maroc/ Ukraine, Russie, Biélorussie, Défense - Armement",none,,2023-04-21, , , , 
https://boingboing.net/2023/04/21/russian-warplane-bombs-own-city.html,Oops! Russian warplane bombs own city,"A Sukhoi-34 jet fighter bombed Belgorod, a Russian city 40 miles from the border with Ukraine, in what authorities there describe as an accident. The explosion catapulted a car onto a nearby roof and a residential building was evacuated. A number of people were hurt, but none were reportedly killed. &#8212; Read the rest",air,fixed_wing,2023-04-21, , , , 
https://financialpost.com/pmn/business-pmn/indian-business-delegation-to-visit-russia-to-explore-agri-exports,Indian business delegation to visit Russia to explore agri exports,"NEW DELHI &#8212; An Indian business delegation will visit Russia on April 24-27, the Indian exporters&#8217; body said on Friday, a fresh sign of expanding bilateral trade ties as Moscow increasingly turns east in response to Western sanctions imposed over the Ukraine war. The announcement follows a visit by Russian trade and industry minister Denis [&#8230;]",none,,2023-04-21, , , , 
https://cyprus-mail.com/2023/04/21/flurry-of-activity-over-russian-accounts/,Flurry of activity over Russian accounts,"Sanctions imposed on Russia and Russian citizens so far will not significantly impact the Cypriot economy as its banks have very satisfactory levels of capital and one of the best levels of liquidity in the EU, central bank governor Constantinos Herodotou said on Friday. He was speaking after a meeting...",none,,2023-04-21, , , , 
https://cyprus-mail.com/2023/04/21/allies-move-to-bolster-ukrainian-tank-forces-ahead-of-counteroffensive/,Allies move to bolster Ukrainian tank forces ahead of counteroffensive,The United States said it will soon start training Ukrainian troops to use its Abrams tank and Germany announced a deal to establish a hub in Poland to repair tanks deployed in Ukraine as the U.S. hosted a meeting of allies at in Germany on Friday. The meeting at Ramstein...,none,,2023-04-21, , , , 
https://www.dailymail.co.uk/news/article-11998793/All-NATO-allies-AGREED-Ukraine-member.html?ns_mchannel=rss&ito=1490&ns_campaign=1490,All NATO allies have AGREED Ukraine will become a member,NATO Secretary-General Jens Stoltenberg said that Ukraine must have 'the deterrence to prevent new attacks' from Russia once the war ends - and joining NATO would give Kyiv protection.,none,,2023-04-21, , , , 
https://cde.news/ukraine-presses-for-weapons-as-u-s-and-allies-meet-in-germany/,Ukraine presses for weapons as U.S. and allies meet in Germany,"RAMSTEIN AIR BASE, Germany, April 21 (Reuters) &#8211; Ukraine pressed allies for long-range weapons, jets and ammunition as the United States hosted a meeting at the Ramstein air base in Germany on Friday to discuss stepped up support to repel the Russian invasion. U.S. Defence Secretary Lloyd Austin said the meeting would focus on air [&#8230;]",none,,2023-04-21, , , , 
https://www.dvidshub.net/image/7753633/us-secretary-defense-hosts-world-leaders-fifth-udcg,US Secretary of Defense hosts world leaders for fifth UDCG [Image 1 of 5],"The Ministers of Defense from Germany, Ukraine, and Poland signed a mutual agreement that further strengthens ties between the countries during the Ukraine Defense Contact Group meeting at at Ramstein Air Base, Germany, April 21, 2023.The Contact Group continues to make a real difference in real time and that’s a testament to our collective resolve to stand-up to Russia’s assault on democracy, sovereignty, and the rules-based international order that keeps us all secure. (U.S. Air Force photo by Senior Airman Andrew Bertain)",none,,2023-04-21, , , , 
https://www.dvidshub.net/image/7752920/us-secretary-defense-hosts-world-leaders-during-udcg,US Secretary of Defense hosts world leaders during UDCG [Image 1 of 2],"International media at the Ukraine Defense Contact Group gathers for a press conference with the Permanent Secretary Esa Pulkkinen, Ministry of Defence of Finland at Ramstein Air Base, Germany, April 21, 2023. Finland's commitment to NATO reinforces a peaceful and stable Europe and makes it clear that might does not make right. (U.S. Air Force photo by Airman 1st Class Jordan Lazaro)",none,,2023-04-21, , , , 
https://www.dvidshub.net/image/7753619/us-secretary-defense-hosts-world-leaders-during-udcg,US Secretary of Defense hosts world leaders during UDCG [Image 5 of 5],"Ukrainian Minister of Defence, Oleksii Reznikov addresses questions from international media outlets during the Ukraine Defense Contact Group at Ramstein Air Base, Germany, April 21, 2023. We are committed to helping Ukraine meet its immediate and longer-term security assistance needs. (U.S. Air Force photo by Airman 1st Class Jordan Lazaro)",none,,2023-04-21, , , , 
https://www.dvidshub.net/image/7752921/us-secretary-defense-hosts-world-leaders-during-udcg,US Secretary of Defense hosts world leaders during UDCG [Image 2 of 2],"Permanent Secretary Esa Pulkkinen, Ministry of Defence of Finland addresses the media at the Ukraine Defense Contact Group at Ramstein Air Base, Germany, April 21, 2023. Finland is the newest country to join NATO continuing to build unity and strength across NATO, which has never been greater than today. (U.S. Air Force photo by Airman 1st Class Jordan Lazaro)",none,,2023-04-21, , , , 
https://www.dvidshub.net/image/7753634/us-secretary-defense-hosts-world-leaders-during-udcg,US Secretary of Defense hosts world leaders during UDCG [Image 2 of 5],"German Prime Minister of Defense, Boris Pistorius, speaks with international media outlet representatives about the support Germany will be supplying to NATO during the Ukraine Defense Contact Group meeting at Ramstein Air Base, Germany, April 21, 2023. The U.S. will continue consulting Allies and partners to provide additional support to the Ukrainian people as they defend their country and democracy. (U.S. Air Force photo by Senior Airman Andrew Bertain)",none,,2023-04-21, , , , 
https://www.dvidshub.net/image/7753636/us-secretary-defense-hosts-world-leaders-during-udcg,US Secretary of Defense hosts world leaders during UDCG [Image 3 of 5],"Secretary of Defense Lloyd J. Austin lll, left center, and Chairman of the Joint Chiefs of Staff Gen. Mark A. Milley, right center, addresses the media during a press conference at the conclusion of the 11th meeting of the Ukraine Defense Contact Group at Ramstein Air Base, Germany, April 21, 2023. They were joined by ministers of defense and senior military officials from nearly 50 nations from around the world to discuss the ongoing crisis in Ukraine and continue our close coordination on providing the Ukrainian people with the means necessary to protect themselves against Russia's continued...",none,,2023-04-21, , , , 
https://www.dvidshub.net/image/7753618/us-secretary-defense-hosts-world-leaders-during-udcg,US Secretary of Defense hosts world leaders during UDCG [Image 4 of 5],"Chairman of the Joint Chiefs of Staff Gen. Mark A. Milley addresses the media during a press conference at the conclusion of the 11th meeting of the Ukraine Defense Contact Group at Ramstein Air Base, Germany, April 21, 2023. They were joined by ministers of defense and senior military officials from nearly 50 nations from around the world to discuss the ongoing crisis in Ukraine and continue our close coordination on providing the Ukrainian people with the means necessary to protect themselves against Russia's continued aggression. (U.S. Air Force photo by Airman 1st Class Jordan Lazaro)",none,,2023-04-21, , , , 
https://www.dvidshub.net/image/7753247/secdef-hosts-11th-ukraine-defense-contact-group,SECDEF Hosts the 11th Ukraine Defense Contact Group [Image 13 of 13],"Secretary of Defense Lloyd J. Austin III thanks Ukrainian defense minister Oleksiy Reznikov at the conclusion of the 11th meeting of the Ukraine Defense Contact Group at Ramstein Air Base, Germany, April 21, 2023. They were join ministers of defense and senior military officials from nearly 50 nations from around the world to discuss the ongoing crisis in Ukraine and continue our close coordination on providing the Ukrainian people with the means necessary to protect themselves against Russia's continued aggression. (DoD photo by Chad J. McNeeley)",none,,2023-04-21, , , , 
https://www.dvidshub.net/image/7753549/secdef-cjcs-ukraine-defense-contact-group-press-conference,"SECDEF, CJCS Ukraine Defense Contact Group Press Conference [Image 3 of 5]","Secretary of Defense Lloyd J. Austin III and Chairman of the Joint Chiefs of Staff Gen. Mark Milley address the media during a press conference at the conclusion of the 11th meeting of the Ukraine Defense Contact Group at Ramstein Air Base, Germany. They were joined by ministers of defense and senior military officials from nearly 50 nations from around the world to discuss the ongoing crisis in Ukraine and continue our close coordination on providing the Ukrainian people with the means necessary to protect themselves against Russia's continued aggression. (DoD photo by Chad J. McNeeley)",none,,2023-04-21, , , , 
https://www.dvidshub.net/image/7753548/secdef-cjcs-ukraine-defense-contact-group-press-conference,"SECDEF, CJCS Ukraine Defense Contact Group Press Conference [Image 2 of 5]","Secretary of Defense Lloyd J. Austin III and Chairman of the Joint Chiefs of Staff Gen. Mark Milley address the media during a press conference at the conclusion of the 11th meeting of the Ukraine Defense Contact Group at Ramstein Air Base, Germany. They were joined by ministers of defense and senior military officials from nearly 50 nations from around the world to discuss the ongoing crisis in Ukraine and continue our close coordination on providing the Ukrainian people with the means necessary to protect themselves against Russia's continued aggression. (DoD photo by Chad J. McNeeley)",none,,2023-04-21, , , , 
https://www.dvidshub.net/image/7753547/secdef-cjcs-ukraine-defense-contact-group-press-conference,"SECDEF, CJCS Ukraine Defense Contact Group Press Conference [Image 1 of 5]","Secretary of Defense Lloyd J. Austin III and Chairman of the Joint Chiefs of Staff Gen. Mark Milley address the media during a press conference at the conclusion of the 11th meeting of the Ukraine Defense Contact Group at Ramstein Air Base, Germany. They were joined by ministers of defense and senior military officials from nearly 50 nations from around the world to discuss the ongoing crisis in Ukraine and continue our close coordination on providing the Ukrainian people with the means necessary to protect themselves against Russia's continued aggression. (DoD photo by Chad J. McNeeley)",none,,2023-04-21, , , , 
https://www.dvidshub.net/image/7753551/secdef-cjcs-ukraine-defense-contact-group-press-conference,"SECDEF, CJCS Ukraine Defense Contact Group Press Conference [Image 5 of 5]","Secretary of Defense Lloyd J. Austin III and Chairman of the Joint Chiefs of Staff Gen. Mark Milley address the media during a press conference at the conclusion of the 11th meeting of the Ukraine Defense Contact Group at Ramstein Air Base, Germany. They were joined by ministers of defense and senior military officials from nearly 50 nations from around the world to discuss the ongoing crisis in Ukraine and continue our close coordination on providing the Ukrainian people with the means necessary to protect themselves against Russia's continued aggression. (DoD photo by Chad J. McNeeley)",none,,2023-04-21, , , , 
https://www.dvidshub.net/image/7753638/us-secretary-defense-hosts-world-leaders-during-udcg,US Secretary of Defense hosts world leaders during UDCG [Image 5 of 5],"Ukrainian Minister of Defence, Oleksii Reznikov speaks with international media outlet representatives about the support NATO allies have agreed to send to Ukraine during the Ukraine Defense Contact Group meeting at Ramstein Air Base, Germany, April 21, 2023. The U.S. has stated that it will support Ukraine through funding and sending air defense systems as the most efficient way to achieve air superiority against Russia. (U.S. Air Force photo by Senior Airman Andrew Bertain)",none,,2023-04-21, , , , 
https://www.dvidshub.net/image/7753637/us-secretary-defense-hosts-world-leaders-during-udcg,US Secretary of Defense hosts world leaders during UDCG [Image 4 of 5],"Chairman of the Joint Chiefs of Staff Gen. Mark A. Milley answers questions during a press conference during the conclusion of the Ukraine Defense Contact Group at Ramstein Air Base, Germany, April 21, 2023. The UDCG allowed world leaders to meet and maintain close coordination between Allies and partners and discuss current and future defense needs of Ukraine. (U.S. Air Force photo by Senior Airman Andrew Bertain)",none,,2023-04-21, , , , 
https://www.dvidshub.net/image/7753550/secdef-cjcs-ukraine-defense-contact-group-press-conference,"SECDEF, CJCS Ukraine Defense Contact Group Press Conference [Image 4 of 5]","Secretary of Defense Lloyd J. Austin III and Chairman of the Joint Chiefs of Staff Gen. Mark Milley address the media during a press conference at the conclusion of the 11th meeting of the Ukraine Defense Contact Group at Ramstein Air Base, Germany. They were joined by ministers of defense and senior military officials from nearly 50 nations from around the world to discuss the ongoing crisis in Ukraine and continue our close coordination on providing the Ukrainian people with the means necessary to protect themselves against Russia's continued aggression. (DoD photo by Chad J. McNeeley)",none,,2023-04-21, , , , 
https://www.dvidshub.net/image/7753616/us-secretary-defense-hosts-world-leaders-during-udcg,US Secretary of Defense hosts world leaders during UDCG [Image 2 of 5],"Secretary of Defense Lloyd J. Austin lll, left, and Chairman of the Joint Chiefs of Staff Gen. Mark A. Milley, right, addresses the media during a press conference at the conclusion of the Ukraine Defense Contact Group at Ramstein Air Base, Germany, April 21, 2023. They were joined by ministers of defense and senior military officials from nearly 50 nations from around the world to discuss the ongoing crisis in Ukraine and continue our close coordination on providing the Ukrainian people with the means necessary to protect themselves against Russia's continued aggression. (U.S. Air Force photo...",none,,2023-04-21, , , , 
https://www.dvidshub.net/image/7753617/us-secretary-defense-hosts-world-leaders-during-udcg,US Secretary of Defense hosts world leaders during UDCG [Image 3 of 5],"Secretary of Defense Lloyd J. Austin lll addresses the media during a press conference at the conclusion of the Ukraine Defense Contact Group at Ramstein Air Base, Germany, April 21, 2023.They were joined by ministers of defense and senior military officials from nearly 50 nations from around the world to discuss the ongoing crisis in Ukraine and continue our close coordination on providing the Ukrainian people with the means necessary to protect themselves against Russia's continued aggression. (U.S. Air Force photo by Airman 1st Class Jordan Lazaro)",none,,2023-04-21, , , , 
https://www.dvidshub.net/image/7753615/us-secretary-defense-hosts-world-leaders-during-udcg,US Secretary of Defense hosts world leaders during UDCG [Image 1 of 5],"Secretary of Defense Lloyd J. Austin lll takes his position at the head of the table during the Ukraine Defense Contact Group meeting with delegates from over 40 countries participating at Ramstein Air Base, Germany, April 21, 2023. NATO’s strength lies in its unity, which has never been greater than it is today thanks to the collective resolve and commitment in supporting the Ukrainian front. (U.S. Air Force photo by Airman 1st Class Jordan Lazaro)",none,,2023-04-21, , , , 
https://sputnikglobe.com/20230421/head-of-norwegian-shipyard-denies-presence-of-spy-equipment-on-russian-trawlers-1109735771.html,Head of Norwegian Shipyard Denies Presence of Spy Equipment on Russian Trawlers,"MURMANSK, Russia (Sputnik) - Greger Mannswerk, head of Norwegian shipyard Kimek located in the town of Kirkenes, which borders Russia, said on Friday that the shipyard’s employees did not find any spy equipment on board Russian trawlers, commenting on recent reports from Norwegian media.",none,,2023-04-21, , , , 
https://sputnikglobe.com/20230421/ukraines-accession-to-nato-discussed-quick-decision-not-expected---berlin-1109744475.html,"Ukraine's Accession to NATO Discussed, Quick Decision Not Expected - Berlin","BERLIN (Sputnik) - The NATO members are discussing Ukraine's possible accession to the bloc, but this decision will be made later since it is not on the agenda at the moment, German government spokeswoman Christiane Hoffmann said on Friday.",none,,2023-04-21, , , , 
https://sputnikglobe.com/20230421/russian-manufacturers-to-showcase-medical-innovations-at-kazakhstan-health-exhibition-1109737068.html,Russian Manufacturers to Showcase Medical Innovations at Kazakhstan Health Exhibition,"Electrosurgical devices for the macroscopic examination of biopsy material, along with other Russian medical innovations can be seen by visitors to the Made in Russia stand, set to open for the first time at the Kazakhstan-hosted international healthcare exhibition known as KIHE-2023 on May 17, the Russian Export Center (REC, group VEB.RF) said.",none,,2023-04-21, , , , 
https://sputnikglobe.com/20230421/us-house-requests-info-from-blinken-after-panels-find-ties-to-hunter-biden-lies-1109747162.html,US House Requests Info From Blinken After Panels Find Ties to Hunter Biden Lies,"WASHINGTON (Sputnik) - US House lawmakers are requesting information from Secretary of State Antony Blinken after new testimony revealed the top diplomat's ties to a statement falsely claiming that reports about Hunter Biden’s abandoned laptop were Russian disinformation, Congressmen Jim Jordan and Mike Turner said in a letter.",none,,2023-04-21, , , , 
https://sputnikglobe.com/20230421/russian-exporters-may-apply-for-zero-rated-vat-if-they-use-overseas-stocks-1109737242.html,Russian Exporters May Apply for Zero-Rated VAT if They Use Overseas Stocks,"Russian entrepreneurs selling in retail using overseas stocks, in particular online trading, will get an opportunity to apply for zero-rated VAT. The State Duma adopted the corresponding law on April 19.",none,,2023-04-21, , , , 
https://sputnikglobe.com/20230421/russian-export-support-centers-helped-765-smes-ink-over-200-mln-in-contracts-in-q1-1109737746.html,Russian Export Support Centers Helped 765 SMEs Ink Over $200 Mln in Contracts in Q1,"Export support centers have provided services to nearly 7,000 small and mid-sized companies, in addition to 765 companies having gotten export support for contracts worth over $200 million, according to a report at the Russian Export Support Infrastructure Conference.",none,,2023-04-21, , , , 
https://sputnikglobe.com/20230421/kremlin-putin-saudi-crown-prince-satisfied-with-coordination-within-opec-1109734403.html,"Kremlin: Putin, Saudi Crown Prince Satisfied With Coordination Within OPEC+","MOSCOW (Sputnik) - Russian President Vladimir Putin and Saudi Crown Prince Mohammed bin Salman have expressed satisfaction with the level of coordination within OPEC+ for the stability of the global oil market during a phone conversation, the Kremlin said on Friday.",none,,2023-04-21, , , , 
https://sputnikglobe.com/20230421/ukrainian-forces-attempt-to-use-chemical-substance-in-zaporozhye-direction-1109736835.html,Ukrainian Forces Attempt to Use Chemical Substance in Zaporozhye Direction,"MOSCOW (Sputnik) - Ukraine's armed forces attempted to use an unknown chemical substance in the Zaporozhye direction, Vladimir Rogov, a senior official of the Zaporozhye regional administration, said on Friday.",none,,2023-04-21, , , , 
https://sputnikglobe.com/20230421/us-republicans-urge-biden-to-stop-supporting-kiev-over-risk-of-direct-conflict-with-russia-1109737870.html,US Republicans Urge Biden to Stop Supporting Kiev Over Risk of Direct Conflict With Russia,"MOSCOW (Sputnik) - Republican Party members wrote US President Joe Biden a letter in which they called on him to end military support to Ukraine, due to the risk of a direct conflict with Russia it creates.",none,,2023-04-21, , , , 
https://sputnikglobe.com/20230421/kievs-big-zoo-of-western-weapons-making-repairs-very-hard-1109741235.html,Kiev’s ‘Big Zoo of Western Weapons’ Making Repairs Very Hard,"Ukraine’s defense minister has floated recruiting US technical personnel to help Kiev service and repair the billions of dollars in NATO military hardware sent to the country over the past year. But there’s a simple reason Washington will be reluctant to accommodate Kiev’s wishes, says Russian military expert Boris Rozhin.",none,,2023-04-21, , , , 
https://sputnikglobe.com/20230421/us-defense-secretary-us-expediting-abrams-delivery-to-ukraine-tanks-will-arrive-in-germany-soon-1109743317.html,"US Defense Secretary: US Expediting Abrams Delivery to Ukraine, Tanks Will Arrive in Germany Soon","WASHINGTON (Sputnik) - The United States’ timeline for providing M1 Abrams tanks to Ukraine has been expedited to deliver training tanks to Germany in the coming weeks, US Defense Secretary Lloyd Austin said on Friday.",none,,2023-04-21, , , , 
https://sputnikglobe.com/20230421/canada-to-provide-ukraine-with-new-military-aid-package-worth-29mln-1109742017.html,Canada to Provide Ukraine with New Military Aid Package Worth $29Mln,"WASHINGTON (Sputnik) – Ottawa will provide Ukraine with a new military aid package worth $29 million to be spent on fuel and sniper rifles among others, Canada’s Ministry of National Defense said on Friday.",none,,2023-04-21, , , , 
https://sputnikglobe.com/20230421/us-defense-sec-austin-chiefs-of-staff-head-milley-hold-briefing-on-ukraine-contact-group-meeting-1109723818.html,"US Defense Sec Austin, Chiefs of Staff Head Milley Hold Briefing on Ukraine Contact Group Meeting",A new Ukraine Defense Contact Group meeting takes place on Friday at the US Ramstein Air Base in Germany.,none,,2023-04-21, , , , 
https://globalnews.ca/news/9641284/russia-belgorod-ukraine-bombing/,Russia accidentally bombs own city near Ukraine border,"Military experts have noted that as the number of Russian military flights have increased sharply during the fighting, so have the crashes and accidents.",none,,2023-04-21, , , , 
https://krdo.com/news/2023/04/21/russian-jet-accidentally-drops-bomb-on-russian-city-of-belgorod-state-media-says/,"Russian jet accidentally drops bomb on Russian city of Belgorod, state media says","&#160;(CNN) -- A Russian warplane dropped a bomb on a Russian city of more than 400,000 people late Thursday, leaving a crater 40 meters (130 feet) across, blowing a car onto a roof and damaging buildings in what state media called an ""accidental"" or ""emergency"" release of air ordnance. A Russian Su-34 aircraft, a twin-engineThe post Russian jet accidentally drops bomb on Russian city of Belgorod, state media says appeared first on KRDO.",air,fixed_wing,2023-04-21, , , , 
https://krdo.com/money/cnn-business-consumer/2023/04/21/is-big-oil-running-out-of-gas/,Is Big Oil running out of gas?,"By Nicole Goodkind, CNN Oil and gas stocks have been on a two-year tear, ripping ahead as natural gas prices surged due to supply chain kinks, a strong economy, and Russia&#8217;s invasion of Ukraine. Fears of a recession are now slamming on the brakes. What&#8217;s happening: Brutally high oil and gas prices were the talkThe post Is Big Oil running out of gas? appeared first on KRDO.",none,,2023-04-21, , , , 
https://krdo.com/news/2023/04/21/russias-shadowy-energy-trade-is-raising-fears-of-a-devastating-oil-spill-2/,Russia’s shadowy energy trade is raising fears of a devastating oil spill,"&#160;(CNN) -- The waters of the Bay of Lakonikos, on the south-eastern side of Greece's Peloponnese peninsula, are a bright turquoise color. Its shores are an important nesting site for sea turtles. Yet it's not just a place of natural beauty. The area has become a key hub for tankers carrying Russian energy exports. AsThe post Russia&#8217;s shadowy energy trade is raising fears of a devastating oil spill appeared first on KRDO.",none,,2023-04-21, , , , 
https://www.thestreet.com/technology/musk-applauds-china-france-push-to-end-russia-ukraine-war,Musk Applauds China-France Push to End Russia-Ukraine War,"China and France have engaged in talks to lay the groundwork for a peace plan to resolve the war between Russia and Ukraine, according to Bloomberg News.",none,,2023-04-21, , , , 
https://www.mymotherlode.com/news/east-europe/3055656/minister-ukraine-will-win-war-of-technologies.html,Minister: Ukraine will win war of technologies,"As Ukrainian and Russian troops fight conventional battles on the front lines, Europe’s first major war of the internet age has also sparked a war of technology as both sides vie for advantage with their drones and satellite communications",none,,2023-04-21, , , , 
https://www.mymotherlode.com/news/east-europe/3055452/polish-volunteer-mortally-injured-in-ukraine-buried-at-home.html,Polish volunteer mortally injured in Ukraine buried at home,A Polish volunteer who died of wounds sustained during a humanitarian mission in eastern Ukraine has been buried in his home city in western Poland,none,,2023-04-21, , , , 
https://www.mymotherlode.com/news/east-europe/3055521/russian-dad-convicted-in-antiwar-case-keeps-parental-rights.html,Russian dad convicted in antiwar case keeps parental rights,A prominent rights group says a Russian court has dropped the authorities’ lawsuit to restrict the parental rights of a single father convicted of discrediting the army and sentenced to prison following his daughter’s antiwar sketch at school,none,,2023-04-21, , , , 
